func_id,rms,cost,run_id
11,110,33,70
6,32,2,70
13,78,36,70
11,111,37,70
6,32,2,70
13,79,40,70
11,112,41,70
6,32,2,70
13,80,44,70
11,113,45,70
6,32,2,70
13,81,48,70
11,114,49,70
6,32,2,70
13,82,52,70
11,115,53,70
6,32,2,70
13,83,56,70
11,116,57,70
6,32,2,70
13,84,60,70
11,117,61,70
6,32,2,70
13,85,64,70
11,118,65,70
6,32,2,70
13,86,68,70
11,119,69,70
6,32,2,70
13,87,72,70
11,120,73,70
6,32,2,70
13,88,76,70
11,121,77,70
6,32,2,70
13,89,80,70
11,122,81,70
6,32,2,70
13,90,84,70
11,123,85,70
6,32,2,70
13,91,88,70
11,124,89,70
6,32,2,70
13,92,92,70
11,125,93,70
6,32,2,70
13,93,96,70
11,126,97,70
6,32,2,70
13,94,100,70
11,127,101,70
6,32,2,70
13,95,104,70
11,128,105,70
6,32,2,70
13,96,108,70
11,129,109,70
6,32,2,70
13,97,112,70
11,130,113,70
6,32,2,70
13,98,116,70
11,131,117,70
6,32,2,70
13,99,120,70
11,132,121,70
6,32,2,70
13,100,124,70
11,133,125,70
6,32,2,70
13,101,128,70
11,134,129,70
6,32,2,70
13,102,132,70
11,135,133,70
6,32,2,70
13,103,136,70
11,136,137,70
6,32,2,70
13,104,140,70
11,137,141,70
6,32,2,70
13,105,144,70
11,138,145,70
6,32,2,70
13,106,148,70
11,139,149,70
6,32,2,70
13,107,152,70
11,140,153,70
6,32,2,70
13,108,156,70
11,141,157,70
6,32,2,70
13,109,160,70
11,142,161,70
6,32,2,70
13,110,164,70
11,143,165,70
6,32,2,70
13,111,168,70
11,144,169,70
6,32,2,70
13,112,172,70
11,145,173,70
6,32,2,70
13,113,176,70
11,146,177,70
6,32,2,70
13,114,180,70
11,147,181,70
6,32,2,70
13,115,184,70
11,148,185,70
6,32,2,70
13,116,188,70
11,149,189,70
6,32,2,70
13,117,192,70
11,150,193,70
6,32,2,70
13,118,196,70
11,151,197,70
6,32,2,70
13,119,200,70
11,152,201,70
6,32,2,70
13,120,204,70
11,153,205,70
6,32,2,70
13,121,208,70
11,154,209,70
6,32,2,70
13,122,212,70
11,155,213,70
6,32,2,70
13,123,216,70
11,156,217,70
6,32,2,70
13,124,220,70
11,157,221,70
6,32,2,70
13,125,224,70
11,158,225,70
6,32,2,70
13,126,228,70
11,159,229,70
6,32,2,70
13,127,232,70
11,160,233,70
6,32,2,70
13,128,236,70
11,161,237,70
6,32,2,70
13,129,240,70
11,162,241,70
6,32,2,70
13,130,244,70
11,163,245,70
6,32,2,70
13,131,248,70
11,164,249,70
6,32,2,70
13,132,252,70
11,165,253,70
6,32,2,70
13,133,256,70
11,166,257,70
6,32,2,70
13,134,260,70
11,167,261,70
6,32,2,70
13,135,264,70
11,168,265,70
6,32,2,70
13,136,268,70
11,169,269,70
6,32,2,70
13,137,272,70
11,170,273,70
6,32,2,70
13,138,276,70
11,171,277,70
6,32,2,70
13,139,280,70
11,172,281,70
6,32,2,70
13,140,284,70
11,173,285,70
6,32,2,70
13,141,288,70
11,174,289,70
6,32,2,70
13,142,292,70
11,175,293,70
6,32,2,70
13,143,296,70
11,176,297,70
6,32,2,70
13,144,300,70
11,177,301,70
6,32,2,70
13,145,304,70
11,178,305,70
6,32,2,70
13,146,308,70
11,179,309,70
6,32,2,70
13,147,312,70
11,180,313,70
6,32,2,70
13,148,316,70
11,181,317,70
6,32,2,70
13,149,320,70
11,182,321,70
6,32,2,70
13,150,324,70
11,183,325,70
6,32,2,70
13,151,328,70
11,184,329,70
6,32,2,70
13,152,332,70
11,185,333,70
6,32,2,70
13,153,336,70
11,186,337,70
6,32,2,70
13,154,340,70
11,187,341,70
6,32,2,70
13,155,344,70
11,188,345,70
6,32,2,70
13,156,348,70
11,189,349,70
6,32,2,70
13,157,352,70
11,190,353,70
6,32,2,70
13,158,356,70
11,191,357,70
6,32,2,70
13,159,360,70
11,192,361,70
6,32,2,70
13,160,364,70
11,193,365,70
6,32,2,70
13,161,368,70
11,194,369,70
6,32,2,70
13,162,372,70
11,195,373,70
6,32,2,70
13,163,376,70
11,196,377,70
6,32,2,70
13,164,380,70
11,197,381,70
6,32,2,70
13,165,384,70
11,198,385,70
6,32,2,70
13,166,388,70
11,199,389,70
6,32,2,70
13,167,392,70
11,200,393,70
6,32,2,70
13,168,396,70
11,201,397,70
6,32,2,70
13,169,400,70
11,202,401,70
6,32,2,70
13,170,404,70
11,203,405,70
6,32,2,70
13,171,408,70
11,204,409,70
6,32,2,70
13,172,412,70
11,205,413,70
6,32,2,70
13,173,416,70
11,206,417,70
6,32,2,70
13,174,420,70
11,207,421,70
6,32,2,70
13,175,424,70
11,208,425,70
6,32,2,70
13,176,428,70
11,209,429,70
6,32,2,70
13,177,432,70
11,210,433,70
6,32,2,70
13,178,436,70
11,211,437,70
6,32,2,70
13,179,440,70
11,212,441,70
6,32,2,70
13,180,444,70
11,213,445,70
6,32,2,70
13,181,448,70
11,214,449,70
6,32,2,70
13,182,452,70
11,215,453,70
6,32,2,70
13,183,456,70
11,216,457,70
6,32,2,70
13,184,460,70
11,217,461,70
6,32,2,70
13,185,464,70
11,218,465,70
6,32,2,70
13,186,468,70
11,219,469,70
6,32,2,70
13,187,472,70
11,220,473,70
6,32,2,70
13,188,476,70
11,221,477,70
6,32,2,70
13,189,480,70
11,222,481,70
6,32,2,70
13,190,484,70
11,223,485,70
6,32,2,70
13,191,488,70
11,224,489,70
6,32,2,70
13,192,492,70
11,225,493,70
6,32,2,70
13,193,496,70
11,226,497,70
6,32,2,70
13,194,500,70
11,227,501,70
6,32,2,70
13,195,504,70
11,228,505,70
6,32,2,70
13,196,508,70
11,229,509,70
6,32,2,70
13,197,512,70
11,230,513,70
6,32,2,70
13,198,516,70
11,231,517,70
6,32,2,70
13,199,520,70
11,232,521,70
6,32,2,70
13,200,524,70
11,233,525,70
6,32,2,70
13,201,528,70
11,234,529,70
6,32,2,70
13,202,532,70
11,235,533,70
6,32,2,70
13,203,536,70
11,236,537,70
6,32,2,70
13,204,540,70
11,237,541,70
6,32,2,70
13,205,544,70
11,238,545,70
6,32,2,70
13,206,548,70
11,239,549,70
6,32,2,70
13,207,552,70
11,240,553,70
6,32,2,70
13,208,556,70
11,241,557,70
6,32,2,70
13,209,560,70
11,242,561,70
6,32,2,70
13,210,564,70
11,243,565,70
6,32,2,70
13,211,568,70
11,244,569,70
6,32,2,70
13,212,572,70
11,245,573,70
6,32,2,70
13,213,576,70
11,246,577,70
6,32,2,70
13,214,580,70
11,247,581,70
6,32,2,70
13,215,584,70
11,248,585,70
6,32,2,70
13,216,588,70
11,249,589,70
6,32,2,70
13,217,592,70
11,250,593,70
6,32,2,70
13,218,596,70
11,251,597,70
6,32,2,70
13,219,600,70
11,252,601,70
6,32,2,70
13,220,604,70
11,253,605,70
6,32,2,70
13,221,608,70
11,254,609,70
6,32,2,70
13,222,612,70
11,255,613,70
6,32,2,70
13,223,616,70
11,256,617,70
6,32,2,70
13,224,620,70
11,257,621,70
6,32,2,70
13,225,624,70
11,258,625,70
6,32,2,70
13,226,628,70
11,259,629,70
6,32,2,70
13,227,632,70
11,260,633,70
6,32,2,70
13,228,636,70
11,261,637,70
6,32,2,70
13,229,640,70
11,262,641,70
6,32,2,70
13,230,644,70
11,263,645,70
6,32,2,70
13,231,648,70
11,264,649,70
6,32,2,70
13,232,652,70
11,265,653,70
6,32,2,70
13,233,656,70
11,266,657,70
6,32,2,70
13,234,660,70
11,267,661,70
6,32,2,70
13,235,664,70
11,268,665,70
6,32,2,70
13,236,668,70
11,269,669,70
6,32,2,70
13,237,672,70
11,270,673,70
6,32,2,70
13,238,676,70
11,271,677,70
6,32,2,70
13,239,680,70
11,272,681,70
6,32,2,70
13,240,684,70
11,273,685,70
6,32,2,70
13,241,688,70
11,274,689,70
6,32,2,70
13,242,692,70
11,275,693,70
6,32,2,70
13,243,696,70
11,276,697,70
6,32,2,70
13,244,700,70
11,277,701,70
6,32,2,70
13,245,704,70
11,278,705,70
6,32,2,70
13,246,708,70
11,279,709,70
6,32,2,70
13,247,712,70
11,280,713,70
6,32,2,70
13,248,716,70
11,281,717,70
6,32,2,70
13,249,720,70
11,282,721,70
6,32,2,70
13,250,724,70
11,283,725,70
6,32,2,70
13,251,728,70
11,284,729,70
6,32,2,70
13,252,732,70
11,285,733,70
6,32,2,70
13,253,736,70
11,286,737,70
6,32,2,70
13,254,740,70
11,287,741,70
6,32,2,70
13,261,757,70
11,294,758,70
10,537,70513,70
9,224,1,70
12,819,70518,70
5,8,1,71
7,16,2,71
8,16,1,71
13,71,5,71
11,104,6,71
6,32,2,71
13,72,7,71
11,105,8,71
6,32,2,71
13,72,7,71
11,105,8,71
6,32,2,71
13,72,7,71
11,105,8,71
6,32,2,71
13,73,16,71
11,106,17,71
6,32,2,71
13,74,20,71
11,107,21,71
6,32,2,71
13,75,24,71
11,108,25,71
6,32,2,71
13,76,28,71
11,109,29,71
6,32,2,71
13,77,32,71
11,110,33,71
6,32,2,71
13,78,36,71
11,111,37,71
6,32,2,71
13,79,40,71
11,112,41,71
6,32,2,71
13,80,44,71
11,113,45,71
6,32,2,71
13,81,48,71
11,114,49,71
6,32,2,71
13,82,52,71
11,115,53,71
6,32,2,71
13,83,56,71
11,116,57,71
6,32,2,71
13,84,60,71
11,117,61,71
6,32,2,71
13,85,64,71
11,118,65,71
6,32,2,71
13,86,68,71
11,119,69,71
6,32,2,71
13,87,72,71
11,120,73,71
6,32,2,71
13,88,76,71
11,121,77,71
6,32,2,71
13,89,80,71
11,122,81,71
6,32,2,71
13,90,84,71
11,123,85,71
6,32,2,71
13,91,88,71
11,124,89,71
6,32,2,71
13,92,92,71
11,125,93,71
6,32,2,71
13,93,96,71
11,126,97,71
6,32,2,71
13,94,100,71
11,127,101,71
6,32,2,71
13,95,104,71
11,128,105,71
6,32,2,71
13,96,108,71
11,129,109,71
6,32,2,71
13,97,112,71
11,130,113,71
6,32,2,71
13,98,116,71
11,131,117,71
6,32,2,71
13,99,120,71
11,132,121,71
6,32,2,71
13,100,124,71
11,133,125,71
6,32,2,71
13,101,128,71
11,134,129,71
6,32,2,71
13,102,132,71
11,135,133,71
6,32,2,71
13,103,136,71
11,136,137,71
6,32,2,71
13,104,140,71
11,137,141,71
6,32,2,71
13,105,144,71
11,138,145,71
6,32,2,71
13,106,148,71
11,139,149,71
6,32,2,71
13,107,152,71
11,140,153,71
6,32,2,71
13,108,156,71
11,141,157,71
6,32,2,71
13,109,160,71
11,142,161,71
6,32,2,71
13,110,164,71
11,143,165,71
6,32,2,71
13,111,168,71
11,144,169,71
6,32,2,71
13,112,172,71
11,145,173,71
6,32,2,71
13,113,176,71
11,146,177,71
6,32,2,71
13,114,180,71
11,147,181,71
6,32,2,71
13,115,184,71
11,148,185,71
6,32,2,71
13,116,188,71
11,149,189,71
6,32,2,71
13,117,192,71
11,150,193,71
6,32,2,71
13,118,196,71
11,151,197,71
6,32,2,71
13,119,200,71
11,152,201,71
6,32,2,71
13,120,204,71
11,153,205,71
6,32,2,71
13,121,208,71
11,154,209,71
6,32,2,71
13,122,212,71
11,155,213,71
6,32,2,71
13,123,216,71
11,156,217,71
6,32,2,71
13,124,220,71
11,157,221,71
6,32,2,71
13,125,224,71
11,158,225,71
6,32,2,71
13,132,241,71
11,165,242,71
10,408,6916,71
9,224,1,71
12,690,6921,71
5,8,1,72
7,16,2,72
8,16,1,72
13,71,5,72
11,104,6,72
6,32,2,72
13,72,7,72
11,105,8,72
6,32,2,72
13,72,7,72
11,105,8,72
6,32,2,72
13,72,7,72
11,105,8,72
6,32,2,72
13,73,16,72
11,106,17,72
6,32,2,72
13,74,20,72
11,107,21,72
6,32,2,72
13,75,24,72
11,108,25,72
6,32,2,72
13,76,28,72
11,109,29,72
6,32,2,72
13,77,32,72
11,110,33,72
6,32,2,72
13,78,36,72
11,111,37,72
6,32,2,72
13,79,40,72
11,112,41,72
6,32,2,72
13,80,44,72
11,113,45,72
6,32,2,72
13,81,48,72
11,114,49,72
6,32,2,72
13,82,52,72
11,115,53,72
6,32,2,72
13,83,56,72
11,116,57,72
6,32,2,72
13,84,60,72
11,117,61,72
6,32,2,72
13,85,64,72
11,118,65,72
6,32,2,72
13,86,68,72
11,119,69,72
6,32,2,72
13,87,72,72
11,120,73,72
6,32,2,72
13,88,76,72
11,121,77,72
6,32,2,72
13,89,80,72
11,122,81,72
6,32,2,72
13,90,84,72
11,123,85,72
6,32,2,72
13,91,88,72
11,124,89,72
6,32,2,72
13,92,92,72
11,125,93,72
6,32,2,72
13,93,96,72
11,126,97,72
6,32,2,72
13,94,100,72
11,127,101,72
6,32,2,72
13,95,104,72
11,128,105,72
6,32,2,72
13,96,108,72
11,129,109,72
6,32,2,72
13,97,112,72
11,130,113,72
6,32,2,72
13,98,116,72
11,131,117,72
6,32,2,72
13,99,120,72
11,132,121,72
6,32,2,72
13,100,124,72
11,133,125,72
6,32,2,72
13,101,128,72
11,134,129,72
6,32,2,72
13,102,132,72
11,135,133,72
6,32,2,72
13,103,136,72
11,136,137,72
6,32,2,72
13,104,140,72
11,137,141,72
6,32,2,72
13,105,144,72
11,138,145,72
6,32,2,72
13,106,148,72
11,139,149,72
6,32,2,72
13,107,152,72
11,140,153,72
6,32,2,72
13,108,156,72
11,141,157,72
6,32,2,72
13,109,160,72
11,142,161,72
6,32,2,72
13,110,164,72
11,143,165,72
6,32,2,72
13,111,168,72
11,144,169,72
6,32,2,72
13,112,172,72
11,145,173,72
6,32,2,72
13,113,176,72
11,146,177,72
6,32,2,72
13,114,180,72
11,147,181,72
6,32,2,72
13,115,184,72
11,148,185,72
6,32,2,72
13,116,188,72
11,149,189,72
6,32,2,72
13,117,192,72
11,150,193,72
6,32,2,72
13,118,196,72
11,151,197,72
6,32,2,72
13,119,200,72
11,152,201,72
6,32,2,72
13,120,204,72
11,153,205,72
6,32,2,72
13,121,208,72
11,154,209,72
6,32,2,72
13,122,212,72
11,155,213,72
6,32,2,72
13,123,216,72
11,156,217,72
6,32,2,72
13,124,220,72
11,157,221,72
6,32,2,72
13,125,224,72
11,158,225,72
6,32,2,72
13,126,228,72
11,159,229,72
6,32,2,72
13,127,232,72
11,160,233,72
6,32,2,72
13,128,236,72
11,161,237,72
6,32,2,72
13,129,240,72
11,162,241,72
6,32,2,72
13,130,244,72
11,163,245,72
6,32,2,72
13,131,248,72
11,164,249,72
6,32,2,72
13,132,252,72
11,165,253,72
6,32,2,72
13,133,256,72
11,166,257,72
6,32,2,72
13,134,260,72
11,167,261,72
6,32,2,72
13,135,264,72
11,168,265,72
6,32,2,72
13,136,268,72
11,169,269,72
6,32,2,72
13,137,272,72
11,170,273,72
6,32,2,72
13,138,276,72
11,171,277,72
6,32,2,72
13,139,280,72
11,172,281,72
6,32,2,72
13,140,284,72
11,173,285,72
6,32,2,72
13,141,288,72
11,174,289,72
6,32,2,72
13,142,292,72
11,175,293,72
6,32,2,72
13,143,296,72
11,176,297,72
6,32,2,72
13,144,300,72
11,177,301,72
6,32,2,72
13,145,304,72
11,178,305,72
6,32,2,72
13,146,308,72
11,179,309,72
6,32,2,72
13,147,312,72
11,180,313,72
6,32,2,72
13,148,316,72
11,181,317,72
6,32,2,72
13,149,320,72
11,182,321,72
6,32,2,72
13,150,324,72
11,183,325,72
6,32,2,72
13,151,328,72
11,184,329,72
6,32,2,72
13,152,332,72
11,185,333,72
6,32,2,72
13,153,336,72
11,186,337,72
6,32,2,72
13,154,340,72
11,187,341,72
6,32,2,72
13,155,344,72
11,188,345,72
6,32,2,72
13,156,348,72
11,189,349,72
6,32,2,72
13,157,352,72
11,190,353,72
6,32,2,72
13,158,356,72
11,191,357,72
6,32,2,72
13,159,360,72
11,192,361,72
6,32,2,72
13,160,364,72
11,193,365,72
6,32,2,72
13,161,368,72
11,194,369,72
6,32,2,72
13,162,372,72
11,195,373,72
6,32,2,72
13,163,376,72
11,196,377,72
6,32,2,72
13,164,380,72
11,197,381,72
6,32,2,72
13,165,384,72
11,198,385,72
6,32,2,72
13,166,388,72
11,199,389,72
6,32,2,72
13,167,392,72
11,200,393,72
6,32,2,72
13,168,396,72
11,201,397,72
6,32,2,72
13,169,400,72
11,202,401,72
6,32,2,72
13,170,404,72
11,203,405,72
6,32,2,72
13,171,408,72
11,204,409,72
6,32,2,72
13,172,412,72
11,205,413,72
6,32,2,72
13,173,416,72
11,206,417,72
6,32,2,72
13,174,420,72
11,207,421,72
6,32,2,72
13,175,424,72
11,208,425,72
6,32,2,72
13,176,428,72
11,209,429,72
6,32,2,72
13,177,432,72
11,210,433,72
6,32,2,72
13,178,436,72
11,211,437,72
6,32,2,72
13,179,440,72
11,212,441,72
6,32,2,72
13,180,444,72
11,213,445,72
6,32,2,72
13,181,448,72
11,214,449,72
6,32,2,72
13,182,452,72
11,215,453,72
6,32,2,72
13,183,456,72
11,216,457,72
6,32,2,72
13,184,460,72
11,217,461,72
6,32,2,72
13,185,464,72
11,218,465,72
6,32,2,72
13,186,468,72
11,219,469,72
6,32,2,72
13,193,485,72
11,226,486,72
10,469,28693,72
9,224,1,72
12,751,28698,72
5,8,1,73
7,16,2,73
8,16,1,73
13,71,5,73
11,104,6,73
6,32,2,73
13,72,7,73
11,105,8,73
6,32,2,73
13,72,7,73
11,105,8,73
6,32,2,73
13,72,7,73
11,105,8,73
6,32,2,73
13,73,16,73
11,106,17,73
6,32,2,73
13,74,20,73
11,107,21,73
6,32,2,73
13,75,24,73
11,108,25,73
6,32,2,73
13,76,28,73
11,109,29,73
6,32,2,73
13,77,32,73
11,110,33,73
6,32,2,73
13,78,36,73
11,111,37,73
6,32,2,73
13,79,40,73
11,112,41,73
6,32,2,73
13,80,44,73
11,113,45,73
6,32,2,73
13,81,48,73
11,114,49,73
6,32,2,73
13,82,52,73
11,115,53,73
6,32,2,73
13,83,56,73
11,116,57,73
6,32,2,73
13,84,60,73
11,117,61,73
6,32,2,73
13,85,64,73
11,118,65,73
6,32,2,73
13,86,68,73
11,119,69,73
6,32,2,73
13,87,72,73
11,120,73,73
6,32,2,73
13,88,76,73
11,121,77,73
6,32,2,73
13,89,80,73
11,122,81,73
6,32,2,73
13,90,84,73
11,123,85,73
6,32,2,73
13,91,88,73
11,124,89,73
6,32,2,73
13,92,92,73
11,125,93,73
6,32,2,73
13,93,96,73
11,126,97,73
6,32,2,73
13,94,100,73
11,127,101,73
6,32,2,73
13,95,104,73
11,128,105,73
6,32,2,73
13,96,108,73
11,129,109,73
6,32,2,73
13,97,112,73
11,130,113,73
6,32,2,73
13,98,116,73
11,131,117,73
6,32,2,73
13,99,120,73
11,132,121,73
6,32,2,73
13,100,124,73
11,133,125,73
6,32,2,73
13,107,141,73
11,140,142,73
10,383,2291,73
9,224,1,73
12,665,2296,73
5,8,1,74
7,16,2,74
8,16,1,74
13,71,5,74
11,104,6,74
6,32,2,74
13,72,7,74
11,105,8,74
6,32,2,74
13,72,7,74
11,105,8,74
6,32,2,74
13,72,7,74
11,105,8,74
6,32,2,74
13,73,16,74
11,106,17,74
6,32,2,74
13,74,20,74
11,107,21,74
6,32,2,74
13,75,24,74
11,108,25,74
6,32,2,74
13,76,28,74
11,109,29,74
6,32,2,74
13,77,32,74
11,110,33,74
6,32,2,74
13,78,36,74
11,111,37,74
6,32,2,74
13,79,40,74
11,112,41,74
6,32,2,74
13,80,44,74
11,113,45,74
6,32,2,74
13,81,48,74
11,114,49,74
6,32,2,74
13,82,52,74
11,115,53,74
6,32,2,74
13,83,56,74
11,116,57,74
6,32,2,74
13,84,60,74
11,117,61,74
6,32,2,74
13,85,64,74
11,118,65,74
6,32,2,74
13,86,68,74
11,119,69,74
6,32,2,74
13,87,72,74
11,120,73,74
6,32,2,74
13,88,76,74
11,121,77,74
6,32,2,74
13,89,80,74
11,122,81,74
6,32,2,74
13,90,84,74
11,123,85,74
6,32,2,74
13,91,88,74
11,124,89,74
6,32,2,74
13,92,92,74
11,125,93,74
6,32,2,74
13,93,96,74
11,126,97,74
6,32,2,74
13,94,100,74
11,127,101,74
6,32,2,74
13,95,104,74
11,128,105,74
6,32,2,74
13,96,108,74
11,129,109,74
6,32,2,74
13,97,112,74
11,130,113,74
6,32,2,74
13,98,116,74
11,131,117,74
6,32,2,74
13,99,120,74
11,132,121,74
6,32,2,74
13,100,124,74
11,133,125,74
6,32,2,74
13,101,128,74
11,134,129,74
6,32,2,74
13,102,132,74
11,135,133,74
6,32,2,74
13,103,136,74
11,136,137,74
6,32,2,74
13,104,140,74
11,137,141,74
6,32,2,74
13,105,144,74
11,138,145,74
6,32,2,74
13,106,148,74
11,139,149,74
6,32,2,74
13,107,152,74
11,140,153,74
6,32,2,74
13,108,156,74
11,141,157,74
6,32,2,74
13,109,160,74
11,142,161,74
6,32,2,74
13,110,164,74
11,143,165,74
6,32,2,74
13,111,168,74
11,144,169,74
6,32,2,74
13,112,172,74
11,145,173,74
6,32,2,74
13,113,176,74
11,146,177,74
6,32,2,74
13,114,180,74
11,147,181,74
6,32,2,74
13,115,184,74
11,148,185,74
6,32,2,74
13,116,188,74
11,149,189,74
6,32,2,74
13,117,192,74
11,150,193,74
6,32,2,74
13,118,196,74
11,151,197,74
6,32,2,74
13,119,200,74
11,152,201,74
6,32,2,74
13,120,204,74
11,153,205,74
6,32,2,74
13,121,208,74
11,154,209,74
6,32,2,74
13,122,212,74
11,155,213,74
6,32,2,74
13,123,216,74
11,156,217,74
6,32,2,74
13,124,220,74
11,157,221,74
6,32,2,74
13,125,224,74
11,158,225,74
6,32,2,74
13,126,228,74
11,159,229,74
6,32,2,74
13,127,232,74
11,160,233,74
6,32,2,74
13,128,236,74
11,161,237,74
6,32,2,74
13,129,240,74
11,162,241,74
6,32,2,74
13,130,244,74
11,163,245,74
6,32,2,74
13,131,248,74
11,164,249,74
6,32,2,74
13,132,252,74
11,165,253,74
6,32,2,74
13,133,256,74
11,166,257,74
6,32,2,74
13,134,260,74
11,167,261,74
6,32,2,74
13,135,264,74
11,168,265,74
6,32,2,74
13,136,268,74
11,169,269,74
6,32,2,74
13,137,272,74
11,170,273,74
6,32,2,74
13,138,276,74
11,171,277,74
6,32,2,74
13,139,280,74
11,172,281,74
6,32,2,74
13,140,284,74
11,173,285,74
6,32,2,74
13,141,288,74
11,174,289,74
6,32,2,74
13,142,292,74
11,175,293,74
6,32,2,74
13,143,296,74
11,176,297,74
6,32,2,74
13,144,300,74
11,177,301,74
6,32,2,74
13,145,304,74
11,178,305,74
6,32,2,74
13,146,308,74
11,179,309,74
6,32,2,74
13,147,312,74
11,180,313,74
6,32,2,74
13,148,316,74
11,181,317,74
6,32,2,74
13,149,320,74
11,182,321,74
6,32,2,74
13,150,324,74
11,183,325,74
6,32,2,74
13,151,328,74
11,184,329,74
6,32,2,74
13,152,332,74
11,185,333,74
6,32,2,74
13,153,336,74
11,186,337,74
6,32,2,74
13,154,340,74
11,187,341,74
6,32,2,74
13,155,344,74
11,188,345,74
6,32,2,74
13,156,348,74
11,189,349,74
6,32,2,74
13,157,352,74
11,190,353,74
6,32,2,74
13,158,356,74
11,191,357,74
6,32,2,74
13,159,360,74
11,192,361,74
6,32,2,74
13,160,364,74
11,193,365,74
6,32,2,74
13,161,368,74
11,194,369,74
6,32,2,74
13,162,372,74
11,195,373,74
6,32,2,74
13,163,376,74
11,196,377,74
6,32,2,74
13,164,380,74
11,197,381,74
6,32,2,74
13,165,384,74
11,198,385,74
6,32,2,74
13,166,388,74
11,199,389,74
6,32,2,74
13,167,392,74
11,200,393,74
6,32,2,74
13,168,396,74
11,201,397,74
6,32,2,74
13,169,400,74
11,202,401,74
6,32,2,74
13,170,404,74
11,203,405,74
6,32,2,74
13,171,408,74
11,204,409,74
6,32,2,74
13,172,412,74
11,205,413,74
6,32,2,74
13,173,416,74
11,206,417,74
6,32,2,74
13,174,420,74
11,207,421,74
6,32,2,74
13,175,424,74
11,208,425,74
6,32,2,74
13,176,428,74
11,209,429,74
6,32,2,74
13,177,432,74
11,210,433,74
6,32,2,74
13,178,436,74
11,211,437,74
6,32,2,74
13,179,440,74
11,212,441,74
6,32,2,74
13,180,444,74
11,213,445,74
6,32,2,74
13,181,448,74
11,214,449,74
6,32,2,74
13,182,452,74
11,215,453,74
6,32,2,74
13,183,456,74
11,216,457,74
6,32,2,74
13,184,460,74
11,217,461,74
6,32,2,74
13,185,464,74
11,218,465,74
6,32,2,74
13,186,468,74
11,219,469,74
6,32,2,74
13,187,472,74
11,220,473,74
6,32,2,74
13,188,476,74
11,221,477,74
6,32,2,74
13,189,480,74
11,222,481,74
6,32,2,74
13,190,484,74
11,223,485,74
6,32,2,74
13,191,488,74
11,224,489,74
6,32,2,74
13,192,492,74
11,225,493,74
6,32,2,74
13,193,496,74
11,226,497,74
6,32,2,74
13,194,500,74
11,227,501,74
6,32,2,74
13,195,504,74
11,228,505,74
6,32,2,74
13,196,508,74
11,229,509,74
6,32,2,74
13,197,512,74
11,230,513,74
6,32,2,74
13,198,516,74
11,231,517,74
6,32,2,74
13,199,520,74
11,232,521,74
6,32,2,74
13,200,524,74
11,233,525,74
6,32,2,74
13,201,528,74
11,234,529,74
6,32,2,74
13,202,532,74
11,235,533,74
6,32,2,74
13,203,536,74
11,236,537,74
6,32,2,74
13,204,540,74
11,237,541,74
6,32,2,74
13,205,544,74
11,238,545,74
6,32,2,74
13,206,548,74
11,239,549,74
6,32,2,74
13,207,552,74
11,240,553,74
6,32,2,74
13,208,556,74
11,241,557,74
6,32,2,74
13,209,560,74
11,242,561,74
6,32,2,74
13,210,564,74
11,243,565,74
6,32,2,74
13,211,568,74
11,244,569,74
6,32,2,74
13,212,572,74
11,245,573,74
6,32,2,74
13,213,576,74
11,246,577,74
6,32,2,74
13,214,580,74
11,247,581,74
6,32,2,74
13,215,584,74
11,248,585,74
6,32,2,74
13,216,588,74
11,249,589,74
6,32,2,74
13,223,605,74
11,256,606,74
10,499,44863,74
9,224,1,74
12,781,44868,74
5,8,1,75
7,16,2,75
8,16,1,75
13,71,5,75
11,104,6,75
6,32,2,75
13,72,7,75
11,105,8,75
6,32,2,75
13,72,7,75
11,105,8,75
6,32,2,75
13,72,7,75
11,105,8,75
6,32,2,75
13,73,16,75
11,106,17,75
6,32,2,75
13,74,20,75
11,107,21,75
6,32,2,75
13,75,24,75
11,108,25,75
6,32,2,75
13,76,28,75
11,109,29,75
6,32,2,75
13,77,32,75
11,110,33,75
6,32,2,75
13,78,36,75
11,111,37,75
6,32,2,75
13,79,40,75
11,112,41,75
6,32,2,75
13,80,44,75
11,113,45,75
6,32,2,75
13,81,48,75
11,114,49,75
6,32,2,75
13,82,52,75
11,115,53,75
6,32,2,75
13,83,56,75
11,116,57,75
6,32,2,75
13,84,60,75
11,117,61,75
6,32,2,75
13,85,64,75
11,118,65,75
6,32,2,75
13,86,68,75
11,119,69,75
6,32,2,75
13,87,72,75
11,120,73,75
6,32,2,75
13,88,76,75
11,121,77,75
6,32,2,75
13,89,80,75
11,122,81,75
6,32,2,75
13,90,84,75
11,123,85,75
6,32,2,75
13,91,88,75
11,124,89,75
6,32,2,75
13,92,92,75
11,125,93,75
6,32,2,75
13,93,96,75
11,126,97,75
6,32,2,75
13,94,100,75
11,127,101,75
6,32,2,75
13,95,104,75
11,128,105,75
6,32,2,75
13,96,108,75
11,129,109,75
6,32,2,75
13,97,112,75
11,130,113,75
6,32,2,75
13,98,116,75
11,131,117,75
6,32,2,75
13,99,120,75
11,132,121,75
6,32,2,75
13,100,124,75
11,133,125,75
6,32,2,75
13,101,128,75
11,134,129,75
6,32,2,75
13,102,132,75
11,135,133,75
6,32,2,75
13,103,136,75
11,136,137,75
6,32,2,75
13,104,140,75
11,137,141,75
6,32,2,75
13,105,144,75
